2013.10.27 11:28:01.598 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:412
2013.10.27 11:28:01.619 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:48|average velocity:410
2013.10.27 11:28:01.619 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:410
2013.10.27 11:28:01.630 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:97|average velocity:412
2013.10.27 11:28:01.630 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:414
2013.10.27 11:28:01.651 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:48|average velocity:411
2013.10.27 11:28:01.668 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:412
2013.10.27 11:28:01.669 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:413
2013.10.27 11:28:01.670 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:413
2013.10.27 11:28:01.670 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:414
2013.10.27 11:28:01.687 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:412
2013.10.27 11:28:01.689 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:413
2013.10.27 11:28:01.690 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:413
2013.10.27 11:28:01.694 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:194|average velocity:415
2013.10.27 11:28:01.709 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:69|average velocity:416
2013.10.27 11:28:01.727 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:51|average velocity:416
2013.10.27 11:28:01.728 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:418
2013.10.27 11:28:01.747 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:416
2013.10.27 11:28:01.754 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:161|average velocity:419
2013.10.27 11:28:01.768 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:64|average velocity:420
2013.10.27 11:28:01.789 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:48|average velocity:420
2013.10.27 11:28:01.789 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:420
2013.10.27 11:28:01.808 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:421
2013.10.27 11:28:01.818 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:194|average velocity:424
2013.10.27 11:28:01.818 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:424
2013.10.27 11:28:01.818 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:424
2013.10.27 11:28:01.819 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:425
2013.10.27 11:28:01.827 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:97|average velocity:425
2013.10.27 11:28:01.829 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:427
2013.10.27 11:28:01.846 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:425
2013.10.27 11:28:01.848 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:426
2013.10.27 11:28:01.870 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:44|average velocity:424
2013.10.27 11:28:01.870 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:425
2013.10.27 11:28:01.871 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:429
2013.10.27 11:28:01.871 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:430
2013.10.27 11:28:01.888 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:64|average velocity:429
2013.10.27 11:28:01.889 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:429
2013.10.27 11:28:01.907 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:48|average velocity:429
2013.10.27 11:28:01.909 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:432
2013.10.27 11:28:01.925 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:430
2013.10.27 11:28:01.926 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:433
2013.10.27 11:28:01.928 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:435
2013.10.27 11:28:01.929 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:435
2013.10.27 11:28:01.929 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:435
2013.10.27 11:28:01.947 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:60|average velocity:433
2013.10.27 11:28:01.949 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:436
2013.10.27 11:28:01.949 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:437
2013.10.27 11:28:01.970 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:46|average velocity:436
2013.10.27 11:28:01.970 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:436
